sr_no,date,name,industry,sub_vertical,city,investor,investment type,amount_usd,remarks,year,month,day
2432,9/18/15,Briston Technomach,INTERNET OF THINGS PLATFORM,,New Delhi,UNDISCLOSED,Seed Funding,150000,,2015,9,18
2433,9/18/15,LabStreet,DIAGNOSTIC LABS AGGREGATOR PLATFORM,,Gurgaon,MULTIPLE INVESTORS,Seed Funding,150000,,2015,9,18
2434,9/19/15,DailyNinja,HYPERLOCAL DELIVERY PLATFORM,,Bangalore,"APRAMEYA RADHAKRISHNA, NAMAN SARAWAGI, AFSAL SALU,",Seed Funding,,,2015,9,19
2435,9/21/15,Portea Medical,HOME MEDICAL CARE SERVICES,,Bangalore,"ACCEL PARTNERS, INTERNATIONAL FINANCE CORPORATION (IFC), QUALCOMM VENTURES, VENTUREAST",Private Equity,37500000,,2015,9,21
2436,9/21/15,Neotrade Analytics,REAL-TIME STOCK DATA PLATFORM,,Bangalore,RAINMATTER,Seed Funding,235000,,2015,9,21
2437,9/21/15,DishCo,"FOOD DISCOVERY,TABLE BOOKING APP",,Mumbai,"ANAND MAHINDRA, UDAY PUNJ, ASHISH HEMRAJANI, SANJEEV MEHRA",Seed Funding,,,2015,9,21
2438,9/21/15,LafaLafa,"COUPONS,CASHBACK AGGREGATOR APP",,Mumbai,500 STARTUPS,Seed Funding,125000,thru Accelerator,2015,9,21
2439,9/21/15,ConnectAbank,FINANCIAL PRODUCTS LEAD GENERATION PLATFORM,,Mumbai,PRAKHAR BUMB,Seed Funding,,,2015,9,21
2440,9/22/15,VillFarm,SUSTAINABLE AGRI-INPUTS FIRM,,Bangalore,"UNITUS SEED FUND, RIANTA CAPITAL, R RAMARAJ, SUNIL EDWARDS",Seed Funding,,,2015,9,22
2441,9/22/15,Bestdealfinance,FINANCIAL SERVICES PORTAL,,Mumbai,"KALAARI CAPITAL, YOURNEST ANGEL FUND",Private Equity,3000000,Series A,2015,9,22
2442,9/22/15,GameXS.in,PRE-OWNED GAMES MARKETPLACE,,New Delhi,LEAD ANGELS,Seed Funding,,,2015,9,22
2443,9/22/15,The Man Company,CONTENT-BASED SUBSCRIPTION ECOMMERCE PLATFORM,,New Delhi,"KARAN BAJWA, AMANPREET BAJAJ, MANISH VIJ",Seed Funding,,,2015,9,22
2444,9/22/15,Virtual Logic,"VIRTUAL REALITY, 3D SIMULATION,STEREOSCOPIC PRODUCTS",,Bangalore,SWARNIM MULTIVENTURES,Private Equity,800000,Pre-Series A,2015,9,22
2445,9/22/15,Furdo,ONLINE INTERIOR DESIGNING PLATFORM,,Bangalore,BHAVDEEP REDDY,Seed Funding,400000,,2015,9,22
2446,9/22/15,LogiNext,END-TO-END LOGISTICS PLATFORM,,Mumbai,PAYTM,Private Equity,10000000,Series A,2015,9,22
2447,9/22/15,Korra,PRIVATE LABEL APPAREL SALES,,New Delhi,"ASHA JADEJA MOTWANI,OTHERS",Seed Funding,300000,,2015,9,22
2448,9/23/15,Credihealth,HEALTHCARE CONSULTING PLATFORM,,Gurgaon,RAJAT MALHOTRA,Seed Funding,,,2015,9,23
2449,9/23/15,Amigobulls,STOCK MARKET PORTAL,,Bangalore,"SHARAD SHARMA, VIJAY ANAND, MOHANDAS PAI. PALLAV NADHANI, SINGAPORE ANGELS NETWORK,OTHERS",Seed Funding,,,2015,9,23
2450,9/23/15,SilverPush,CROSS-DEVICE RETARGETING PLATFORM,,Gurgaon / SFO,M&S PARTNERS,Private Equity,1200000,Series A,2015,9,23
2451,9/23/15,Juggernaut,"DIGITAL,PHYSICAL PUBLISHING PLATFORM",,New Delhi,"WILLIAM BISSELL, NEERAJ AGGARWAL, NANDAN NILEKANI",Private Equity,2250000,Series A,2015,9,23
2452,9/23/15,InnerChef,FOOD DELIVERY PLATFORM,,New Delhi,"PHANINDRA SAMA, ANUPAM MITTAL, VIJAY SHEKHAR SHARMA, VISHAL GONDAL, SATEESH ANDARA,OTHERS",Private Equity,1750000,pre-Series A,2015,9,23
2453,9/24/15,Quintype,DATA DRIVEN PUBLISHING PLATFORM,,Bangalore,RAGHAV BAHL,Private Equity,3300000,,2015,9,24
2454,9/24/15,Capabiliti,"EMPLOYEE ONBOARDING,ORIENTATION PLATFORM",,Noida,"500 STARTUPS, SMILE MULTIMEDIA, KUNAL BAHL, ROHIT BANSAL, GIRISH MATRUBOOTHAM",Seed Funding,400000,,2015,9,24
2455,9/24/15,Fourth Partner Energy,SOLAR POWER SOLUTIONS COMPANY,,Hyderabad,"INFUSE VENTURES, THE CHENNAI ANGELS",Private Equity,2000000,Series A,2015,9,24
2456,9/24/15,Licious,ONLINE MEAT ORDERING PLATFORM,,Bangalore,"KANWALJIT SINGH, TV MOHANDAS PAI",Seed Funding,1000000,,2015,9,24
2457,9/25/15,TravelKhana,ONLINE MEAL-BOOKING PLATFORM FOR TRAIN TRAVELERS,,New Delhi,"ASTARC VENTURES,OTHERS",Seed Funding,,Pre-Series A,2015,9,25
2458,9/28/15,Quickli,HYPERLOCAL DELIVERY PLATFORM,,New Delhi,"500 STARTUPS, MATO PERIC,OTHERS",Seed Funding,,,2015,9,28
2459,9/28/15,Ola Cabs,CAB BOOKING APP PLATFORM,,Bangalore,DIDI KUAIDI,Private Equity,30000000,late Stage (part of $500M funding rnd),2015,9,28
2460,9/29/15,Paytm,E-COMMERCE,,New Delhi,"ALIBABA GROUP, ANT FINANCIAL",Private Equity,680000000,Late Stage (Alibaba @ 40% equity),2015,9,29
2461,9/29/15,Inmobi,MOBILE ADVERTISING PLATFORM,,Bangalore,"TENNENBAUM CAPITAL PARTNERS,OTHERS",Private Equity,100000000,Late Stage,2015,9,29
2462,9/29/15,Peppertap,HYPERLOCAL GROCERY DELIVERY,,Gurgaon,"SEQUOIA INDIA, SAIF PARTNERS.",Private Equity,36000000,Series B,2015,9,29
2463,9/29/15,Hugefly,ECOMMERCE PRODUCT RECOMMENDATION PLATFORM,,Pune,"MAYANK SINGHAL,OTHERS",Seed Funding,,,2015,9,29
2464,9/29/15,Brigge,ACTIVITY BASED SOCIAL NETWORK,,Chennai,THE CHENNAI ANGELS,Seed Funding,,,2015,9,29
2465,9/29/15,Zakoopi,FASHION DISCOVERY PLATFORM,,New Delhi,UNIQORN VENTURES,Seed Funding,350000,,2015,9,29
2466,9/29/15,LoanCircle,CONSUMER LENDING MARKETPLACE,,Bangalore,"ZISHAAN HAYATH, RAHUL KHANNA,OTHERS",Seed Funding,,,2015,9,29
2467,9/30/15,Infoworks,BIG DATA MANAGEMENT PLATFORM,,Bangalore / USA,"NEXUS VENTURE PARTNERS, KNOLL VENTURES,OTHERS",Private Equity,5000000,,2015,9,30
2468,9/30/15,RedDoorz,BUDGET ACCOMMODATION PLATFORM,,Noida,JUNGLE VENTURES,Seed Funding,1000000,,2015,9,30
2469,9/30/15,FirstTouch,LOCAL MOBILE OS,,Gurgaon,"KUNAL BAHL, ROHIT BANSAL, PRANAY CHULET, NAVEEN TIWARI, AMIT GUPTA, MAYANK SINGHAL",Seed Funding,,Super angel round,2015,9,30
2470,9/30/15,Eywa Media,DIGITAL SIGNAL PROCESSING PLATFORM,,Bangalore,"AH! VENTURES, VIKTOR KOENIG PE FUND, MANTRA VENTURES",Seed Funding,1000000,,2015,9,30
2471,1/8/15,Snapdeal,ECOMMERCE,,New Delhi,"ALIBABA, FOXCONN, SOFTBANK",Private Equity,500000000,Late Stage Round 7th (More details),2015,1,8
2472,1/8/15,Ressy,RESTAURANT DISCOUNT APP,,Pune,"MOHANDAS PAI,OTHERS",Seed Funding,400000,,2015,1,8
2473,3/8/15,Cuelearn,TECH-ENABLED LEARNING,,New Delhi,ALOK MITTAL,Seed Funding,,,2015,3,8
2474,3/8/15,Connect India,ECOMMERCE LOGISTICS PROVIDER,,New Delhi,AAVISHKAAR,Private Equity,5000000,Series A,2015,3,8
2475,3/8/15,The Home Salon,"ON-DEMAND HOME BEAUTY,WELLNESS PORTAL",,Mumbai,VENTURENURSERY,Seed Funding,,,2015,3,8
2476,3/8/15,Jusride,SELF DRIVEN CAR RENTAL,,Mumbai,"ALOK MITTAL, ZEESHAN HAYAT, NIRAJ SINGH, NIKUNJ JAIN, ANIRUDH DAMANI, PUNIT GOYAL",Seed Funding,,,2015,3,8
2477,3/8/15,Oyorooms,BUDGET HOTEL ACCOMMODATION BRAND,,New Delhi,"SOFTBANK GROUP, GREENOAKS CAPITAL, SEQUOIA CAPITAL, LIGHTSPEED INDIA",Private Equity,100000000,Series B,2015,3,8
2478,3/8/15,Glowship,"ENERGY,ENVIRONMENT ONLINE MARKETPLACE",,Bangalore,INFUSE VENTURES,Seed Funding,,,2015,3,8
2479,3/8/15,Wizrocket,"USER ENGAGMENT,ANALYTICS PLATFORM",,Mumbai,"SEQUOIA CAPITAL, ACCEL PARTNERS",Private Equity,9600000,Series B,2015,3,8
2480,4/8/15,Pickingo,ON-DEMAND DELIVERY LOGISTICS,,New Delhi,"ORIOS VENTURE PARTNERS, ZISHAAN HAYATH",Private Equity,1300000,Series A,2015,4,8
2481,5/8/15,Grex,FUND RAISING PLATFORM FOR STARTUPS,,Pune,"KUNAL BAJAJ, CHANDRU BADRINARAYANAN",Seed Funding,650000,,2015,5,8
2482,5/8/15,LetsTransport,LOGISTICS TECH PLATFORM,,Bangalore,"REBRIGHT PARTNERS, ANKUSH NIJHAWAN, GAURAV BHATNAGAR, MANISH DHINGRA",Seed Funding,1300000,,2015,5,8
2483,5/8/15,Zo Rooms,ONLINE BUDGET HOTEL CHAIN,,New Delhi,"TIGER GLOBAL MANAGEMENT, ORIOS VENTURE PARTNERS",Private Equity,30000000,Series A,2015,5,8
2484,5/8/15,Doormint,HYPERLOCAL HANDYMAN SERVICES,,Mumbai,"HELION VENTURE PARTNERS, KALAARI CAPITAL",Private Equity,3000000,Series A,2015,5,8
2485,5/8/15,NightStay,HOTEL BOOKING APP,,Noida,"BEDROCK VENTURES, RAJESH SAWHNEY, SHAILESH SINGH",Seed Funding,500000,,2015,5,8
2486,5/8/15,Zocalo,RENTAL ACCOMODATION FINDER,,New Delhi,"SACHIN BHATIA, RAJESH SAWHNEY",Seed Funding,,,2015,5,8
2487,5/8/15,Sunday Realty Solutions,TECH PLATFORM FOR PROPERTY BROKERS,,Mumbai,"RAMESH JOGANI, SHAILESH VISWANATHAN, JAY SRINIVASAN",Seed Funding,785000,,2015,5,8
2488,6/8/15,Klozee,LUXURY APPAREL RENTAL,,Bangalore,TRACXN LABS,Seed Funding,,,2015,6,8
2489,6/8/15,Appvigil,APP SECURITY TESTING PLATFORM,,Mumbai,"RAVI GURURAJ, GAURAV SHARMA, VISWANATH RAMACHANDRAN, RIPPLEWAVE",Seed Funding,500000,pre Series-A,2015,6,8
2490,6/8/15,practo,DOCTOR APPOINTMENT BOOKING APP,,Bangalore,"SOFINA, GOOGLE CAPITAL, ALTIMETER CAPITAL, SEQUOIA CAPITAL GLOBAL EQUITIES, YURI MILNER, SEQUOIA CAPITAL, MATRIX PARTNERS",Private Equity,90000000,Series C,2015,6,8
2491,6/8/15,LoudShout,ANONYMOUS BULLETIN BOARD APP,,New Delhi,"SANJAY SETHI, RAVI JAIPURIA,OTHERS",Seed Funding,,,2015,6,8
2492,6/8/15,Wetravelsolo,TRAVEL COMMUNITY PLATFORM,,New Delhi,"CCUBE ANGELS, FRONTLINE STRATEGY",Seed Funding,,,2015,6,8
2493,6/8/15,Ketto,CROWD FUNDING PLATFORM,,Mumbai,"CHENNAI ANGELS, CALCUTTA ANGELS, AH! VENTURES, INTELLECAP IMPACT INVESTMENT NETWORK, INDUS AGE PARTNERS, SINGAPORE ANGEL NETWORK, INDIA INTERNET FUND, LETSVENTURE",Seed Funding,700000,,2015,6,8
2494,6/8/15,Ezetap,MOBILE BASED POS SOLUTION,,Bangalore,"HORIZONS VENTURES, CAPRICORN INVESTMENT GROUP, SOCIAL+CAPITAL, HELION ADVISORS, BERGGRUEN HOLDINGS",Private Equity,25000000,Series C,2015,6,8
2495,6/8/15,NDTV ecommerce venture,"CAR,BIKE ECOMMERCE PLATFORM",,Mumbai,"INFLEXIONPOINT, PRAMOD BHASIN, SIXTH SENSE VENTURES, VINDI BANGA, HIRO MASHITA",Private Equity,,Series A,2015,6,8
2496,7/8/15,Carls Jr,FAST FOOD CHAIN FRANCHISEE,,Gurgaon,YOUWECAN VENTURES,Seed Funding,630000,,2015,7,8
2497,7/8/15,EasyRewardz,"LOYALTY PROGRAMS,REWARD POINTS",,Mumbai,"WEALTH FIRST, ASHNEER GROVER, ATUL PHADNIS",Private Equity,500000,Pre-Series A,2015,7,8
2498,7/8/15,GIBSS,ENERGY SAVING SOLUTIONS PROVIDER,,Mumbai,"RESPONSABILITY INVESTMENTS, INFUSE VENTURES",Private Equity,,Series A,2015,7,8
2499,7/8/15,StoreMore.in,SELF-STORAGE SPACES,,Noida,BEDROCK VENTURES,Seed Funding,,,2015,7,8
2500,7/8/15,iOrderFresh,GROCERY RETAIL MOBILE APP,,New Delhi,BEST FOODWORKS,Seed Funding,,,2015,7,8
2501,10/8/15,MyTaxiIndia,TAXI RENTAL PLATFORM,,Gurgaon,"NIHON KOTSU,",Private Equity,500000,Pre Series-A,2015,10,8
2502,10/8/15,eSadar,ECOMMERCE,,New Delhi,"NEHA VATS, GAURAV VATS",Seed Funding,80000,,2015,10,8
2503,10/8/15,Actionable Analytics,MACHINE LEARNING PLATFORM,,New Delhi/ Houston,"B M GUPTA, VINOD SINGHAL",Seed Funding,,,2015,10,8
2504,10/8/15,MyPoolin,MOBILE SOCIAL NETWORK,,New Delhi,QPRIZE FROM QUALCOMM VENTURES,Seed Funding,250000,QPrize Contest Winners,2015,10,8
2505,10/8/15,NearBuy (previously groupon India),HYPER-LOCAL ECOMMERCE,,New Delhi,SEQUOIA CAPITAL,Private Equity,16000000,Series A,2015,10,8
2506,10/8/15,Inkmonk,ONLINE PRINTING MARKETPLACE,,Chennai,"GIRISH MATHRUBOOTHAM, PHANINDRA SAMA, VIKRAM CHACHRA, OTHERS FROM LETSVENTURE",Seed Funding,250000,,2015,10,8
2507,10/8/15,ToneTag,MOBILE PAYMENT SOFTWARE PLATFORM,,Bangalore,RELIANCE CAPITAL VENTURE,Private Equity,1000000,Series A,2015,10,8
2508,10/8/15,Grey Orange,"AUTOMATED STORAGE,WAREHOUSING SOLUTION",,Gurgaon,TIGER GLOBAL MANAGEMENT,Private Equity,30000000,Series B,2015,10,8
2509,11/8/15,Livspace,"HOME DESIGN, DECOR SOLUTIONS",,Bangalore,"HELION VENTURES, JUNGLE VENTURES,BESSEMER VENTURE PARTNERS",Private Equity,8000000,Series A,2015,11,8
2510,11/8/15,WOW! MOMO,QUICK SERVICE RESTAURANT CHAIN,,Kolkata,INDIAN ANGEL NETWORK,Seed Funding,1600000,,2015,11,8
2511,11/8/15,RainCan,SUBSCRIPTION BASED ONLINE GROCERY PLATFORM,,Pune,"AJEET KHURANA,OTHERS",Seed Funding,100000,,2015,11,8
2512,11/8/15,Allygrow Technologies,ENGINEERING SERVICES COMPANY,,Mumbai,ZODIUS TECHNOLOGY FUND,Private Equity,20000000,Series A,2015,11,8
2513,11/8/15,Infogain,"BUSINESS,IT CONSULTING",,New Delhi / US,CHRYSCAPITAL,Private Equity,63000000,,2015,11,8
2514,12/8/15,OneAssist,CREDIT CARD FRAUD PROTECTION SOLUTIONS,,Mumbai,"SEQUOIA CAPITAL, LIGHTSPEED VENTURES",Private Equity,7500000,Series B,2015,12,8
2515,12/8/15,BigBasket,"ONLINE,MOBILE GROCERY STORE",,Bangalore,BESSEMER VENTURE PARTNERS,Private Equity,50000000,Series C,2015,12,8
2516,12/8/15,Sheroes,CAREER COMMUNITY FOR WOMEN,,Noida,"QUINTILLION MEDIA, 500 STARTUPS",Seed Funding,770000,,2015,12,8
2517,12/8/15,Scripbox,MUTUAL FUND INVESTING PLATFORM,,Bangalore,"ACCEL PARTNERS, DEEP KALRA, RAJESH MAGOW, MOHIT GUPTA, SHAMIK SHARMA",Private Equity,2500000,Series A,2015,12,8
2518,8/13/15,etaout,ECOMMERCE MARKETING SOFTWARE PLATFORM,,Noida,"AMIT RANJAN, VIJAY SHEKHAR SHARMA, KUNAL BAHL, GIRISH MATHRUBOOTHAM,GROUP OF OTHER ANGEL INVESTORS",Seed Funding,500000,,2015,8,13
2519,8/13/15,IFMR Holdings,FINANCIAL INCLUSION PLATFORM,,Chennai,"ACCION, LEAPFROG INVESTMENTS, LOK CAPITAL",Private Equity,25000000,Series B,2015,8,13
2520,8/13/15,Massblurb,DIGITAL MARKETING AUTOMATION SOLUTION,,Mumbai,"LETSVENTURE, MUMBAI ANGELS",Seed Funding,,,2015,8,13
2521,8/13/15,Agrostar,MOBILE COMMERCE FOR FARMERS,,Pune,IDG VENTURES,Private Equity,4000000,Series A,2015,8,13
2522,8/14/15,VoxWeb,PICTURE BASED SOCIAL APP,,Mumbai,"JITENDRA GUPTA,OTHERS",Seed Funding,100000,,2015,8,14
2523,8/14/15,Trukky,LOGISTICS SERVICE PLATFORM,,Ahmedabad,"GUJARAT BASED ANGEL INVESTORS, MMY CO-FOUNDER",Seed Funding,245000,,2015,8,14
2524,8/14/15,VanityCube,ON-DEMAND BEAUTY SERVICES,,New Delhi,GROUP OF ANGEL INVESTORS,Seed Funding,,,2015,8,14
2525,8/17/15,Edu4Share,EXAM PREPARATION PLATFORM,,New Delhi,"NALIN JAIN,OTHER ANGEL INVESTORS",Seed Funding,220000,,2015,8,17
2526,8/17/15,YourStory,STARTUP FOCUSED ONLINE PUBLISHER,,Mumbai,"RATAN TATA, VANI KOLA, T V MOHANDAS PAI, KARTHEE MADASAMAY",Seed Funding,,,2015,8,17
2527,8/17/15,Sampurnearth,WASTE MANAGEMENT SOLUTIONS,,Mumbai,"INTELLECAP IMPACT INVESTMENT NETWORK, FAMILY OFFICE FUND",Seed Funding,160000,,2015,8,17
2528,8/17/15,Orobind,APP BASED FITNESS COACHING,,Bangalore,"EXISTING,NEW INVESTORS",Private Equity,,pre series A,2015,8,17
2529,8/17/15,Fixy,"ON DEMAND CLEANING,FIXING SERVICES",,Mumbai,VENTURENURSERY,Seed Funding,,,2015,8,17
2530,8/17/15,MSM Box,"BEAUTY,LIFESTYLE PLATFORM",,New Delhi,ROHIT GOEL,Seed Funding,,,2015,8,17
2531,8/17/15,ShadowFax,ON-DEMAND DELIVERY SERVICE,,Gurgaon,"KUNAL BAHL, ROHIT BANSAL, ZISHAAN HAYATH, PRASHANT MALIK",Seed Funding,310000,,2015,8,17
2532,8/17/15,Gadgets 360,"CAR,BIKE ECOMMERCE PLATFORM",,New Delhi,ONE97 COMMUNICATIONS,Private Equity,,Strategic Investment,2015,8,17
2533,8/18/15,Roposo,FASHION DISCOVERY PLATFORM,,Gurgaon,TIGER GLOBAL,Private Equity,15000000,Series B,2015,8,18
2534,8/18/15,IntelligenceNODE,DATA ANALYTICS PLATFORM,,Mumbai,"NEW ENTERPRISE ASSOCIATES, ORIOS VENTURE PARTNERS",Private Equity,4200000,Series A,2015,8,18
2535,8/18/15,HyperVerge,DEEP LEARNING CLOUD ALGORITHMS,,Chennai,"NEA, MILLIWAYS VENTURES, NAYA VENTURES",Seed Funding,1000000,,2015,8,18
2536,8/18/15,Twyst,"LOCATION BASED ENGAGEMENT,REWARDS PLATFORM",,Gurgaon,"ROHIT BHATIA, SUNIL NIKHAR, VAIBHAV DOMKUNDWAR, SIDDHARTH NAUTIYAL",Seed Funding,,,2015,8,18
2537,8/18/15,IDfy,ONLINE IDENTITY VERIFICATION SERVICES PLATFORM,,Mumbai,"NEA, BLUME VENTURES,OTHERS",Private Equity,,Series A,2015,8,18
2538,8/18/15,Zoojoo.be,CORPORATE WELLNESS APP,,Bangalore,ROUNDGLASS PARTNERS,Private Equity,1000000,Series A,2015,8,18
2539,8/19/15,Fashionove,"FASHION SEARCH,REVIEW PLATFORM",,Kolkata,UMESH YADAV,Seed Funding,,,2015,8,19
2540,8/19/15,TimeSaverz,"HYPERLOCAL MAINTENANCE, REPAIR,CLEANING SERVICES",,Mumbai,UNILAZER VENTURES,Private Equity,2400000,,2015,8,19
2541,8/19/15,Envoged,PRE-OWNED LUXURY ONLINE APPAREL SELLER,,Mumbai,"MANISH DHINGRA, ANKUSH NIJHAWA, GAURAV BHATNAGAR",Seed Funding,,,2015,8,19
2542,8/19/15,MebelKart,ONLINE FURNITURE MARKETPLACE,,Bangalore,ASKME,Private Equity,20000000,,2015,8,19
2543,8/20/15,LabsAdvisor,ONLINE DIAGNOSTIC TESTS MARKETPLACE,,New Delhi,GROUP OF ANGEL INVESTORS,Seed Funding,156000,,2015,8,20
2544,8/20/15,Flatpebble,ONLINE MARKETPLACE FOR PHOTOGRAPHERS,,Hyderabad,INDIAN ANGEL NETWORK,Seed Funding,600000,,2015,8,20
2545,8/20/15,Bluegape.com,VISUAL BLOGGING PLATFORM,,New Delhi,"AH! VENTURES, TIMES INTERNET, RUDY GOPALAKRISHNAN",Seed Funding,600000,,2015,8,20
2546,8/21/15,ePoise,JOB SEARCH PLATFORM,,Bangalore,"ORIOS VENTURE PARTNERS, AMIT RANJAN,OTHERS",Seed Funding,500000,,2015,8,21
2547,8/24/15,Jolly Food Fellow,FOOD CUSTOMER ANALYTICS PLATFORM,,Ahmedabad,THE 1947,Seed Funding,300000,,2015,8,24
2548,8/24/15,BookMeIn,PROFESSIONAL SERVICE APPOINTMENT BOOKING SERVICE,,Mumbai,AJMERA GROUP OF COMPANIES,Seed Funding,400000,,2015,8,24
2549,8/24/15,iZofy,SCIENTIFIC HOROSCOPE ONLINE ASSISTANCE PLATFORM,,Kolkata,PRIME CAPITAL MARKETS LTD,Seed Funding,,,2015,8,24
2550,8/24/15,rBus,TECH ENABLED AC BUS SERVICE,,Mumbai,"INDIA QUOTIENT, ANUPAM MITTAL,OTHERS",Seed Funding,,,2015,8,24
2551,8/25/15,Qyk App,ON-DEMAND APP BASED PROFESSIONAL SERVICE PROVIDER,,Bangalore,"GROWX VENTURES, TRACXN LABS, POWAI LAKE VENTURES,,SAHIL BARUA",Private Equity,1000000,pre-series A,2015,8,25
2552,8/25/15,EazyDiner,RESTAURANT RESERVATION PLATFORM,,Gurgaon,"DSG CONSUMER PARTNERS, SAAMA CAPITAL",Private Equity,3000000,Series A,2015,8,25
2553,8/25/15,RevX,CROSS-CHANNEL CRM PLATFORM,,Mumbai,"NORWEST VENTURE PARTNERS, NEXUS VENTURE PARTNERS, HELION VENTURE PARTNERS, DRAPER FISHER JURVETSON, PEEPUL CAPITAL",Private Equity,4000000,Series A,2015,8,25
2554,8/25/15,ICustomMadeIt,PROFESSIONAL CUSTOM CREATORS MARKETPLACE,,Pune,GROUP OF ANGEL INVESTORS,Seed Funding,250000,,2015,8,25
2555,8/26/15,PickMyLaundry,"ON-DEMAND WASHING,DRY-CLEANING",,New Delhi,GHV ACCELERATOR,Seed Funding,100000,,2015,8,26
2556,8/26/15,Belita,ON-DEMAND BEAUTY SERVICE,,Mumbai,"INDIA QUOTIENT, LETSVENTURE INVESTORS, LEAD ANGELS",Seed Funding,400000,,2015,8,26
2557,8/26/15,EzySolare,"SOLAR PRODUCTS,SERVICES MARKETPLACE",,Ahmedabad,INFUSE VENTURES,Seed Funding,,,2015,8,26
2558,8/26/15,FoodTalkIndia,ONLINE FOOD COMMUNITY PLATFORM,,Gurgaon,UNDISCLOSED INVESTOR,Seed Funding,500000,,2015,8,26
2559,8/27/15,InstaSafe,PRIVATE CLOUD NETWORKS SAAS PLATFORM,,Bangalore,GROUP OF INVESTORS,Seed Funding,,,2015,8,27
2560,8/27/15,Eazy Coach,EDUCATION MARKETPLACE,,Kolkata,RAVI AGARWAL,Seed Funding,,,2015,8,27
2561,8/27/15,Djubo.com,CLOUD BASED HOTEL SALES PLATFORM,,New Delhi,IBIBO GROUP,Private Equity,,Strategic Investment,2015,8,27
2562,8/28/15,BetterButter.in,ONLINE RECIPE SHARING PLATFORM,,New Delhi,"GROWX VENTURES, MANISH SINGHAL",Seed Funding,,,2015,8,28
2563,8/28/15,Vyomo,"BEAUTY,LIFESTYLE MOBILE MARKETPLACE",,Bangalore,ROCKET INTERNET,Private Equity,2000000,Pre-Series A,2015,8,28
2564,8/28/15,RollMafia,QSR RESTAURANT CHAIN,,Pune,EQUENTIA NATURAL RESOURCES,Seed Funding,160000,,2015,8,28
2565,8/29/15,iamwire,DIGITAL MEDIA PUBLISHING PLATFORM,,Gurgaon,"LI TAO, LI JIAN, DRAPHANT CONSULTANTS, NITIN GARG, SAURABH JAIN, MOHIT AGARWAL",Seed Funding,,,2015,8,29
2566,8/31/15,DropKaffe,ONLINE COFFEE DELIVERY PLATFORM,,Bangalore,"MANISH SINGHAL, P39 CAPITAL,OTHERS",Seed Funding,300000,,2015,8,31
2567,8/31/15,Reverie,LANGUAGE LOCALIZATION CLOUD PLATFORM,,Bangalore,"ASPADA INVESTMENT ADVISORS, QUALCOMM VENTURES",Private Equity,4000000,Series A,2015,8,31
2568,8/31/15,Infinite Analytics,"BIG DATA,PREDICTIVE ANALYSIS PLATFORM",,Mumbai,"RATAN TATA, NIKHIL VORA,OTHERS",Private Equity,,Bridge Round,2015,8,31
2569,1/7/15,Parcelled,ONLINE LOGISTICS PLATFORM,,Bangalore,"DELHIVERY, TRACXN LABS",Seed Funding,,,2015,1,7
2570,1/7/15,Retigence Technologies,BUSINESS IT INTELLIGENCE SERVICES,,Mumbai,OMNIVORE PARTNERS,Private Equity,,Series A,2015,1,7
2571,1/7/15,Cloudcherry Analytics,CRM / ANALYTICS PLATFORM,,Chennai,"THE CHENNAI ANGELS, IDG VENTURES INDIA",Seed Funding,1000000,,2015,1,7
2572,7/1/15,HandyHome,HYPERLOCAL ELECTRONICS REPAIR SERVICE,,Mumbai,"BESSEMER VENTURES, KAE CAPITAL",Seed Funding,630000,,2015,7,1
2573,1/7/15,iDreamCareer,ED-TECH PLATFORM,,New Delhi,"AH! VENTURES, VIVEK JOSHI, MOHIT SATYANAND,OTHERS",Seed Funding,,,2015,1,7
2574,1/7/15,Ola Cabs,CAB RENTAL MOBILE APP,,Bangalore,RATAN TATA,Private Equity,,Personal Investment,2015,1,7
2575,1/7/15,NxtGen,"IT INFRASTRUCTURE,DATA CENTER SERVICES",,Bangalore,"IFC, AXON PARTNERS, INTEL CAPITAL",Private Equity,13500000,Series A,2015,1,7
2576,2/7/15,BankBazaar,ONLINE FINANCIAL SERVICES,,Chennai,"AMAZON, FIDELITY GROWTH PARTNERS, MOUSSE PARTNERS",Private Equity,60000000,Series C (More here),2015,2,7
2577,2/7/15,Gozoomo,USED CAR MARKETPLACE,,Bangalore,SAIF PARTNERS,Private Equity,5000000,Series A,2015,2,7
2578,2/7/15,Zenatix,INTERNET OF THINGS PLATFORM,,Gurgaon,"RAJAN ANANDAN, KUNAL BAHL, ROHIT BANSAL, RAHUL KHANNA",Seed Funding,161000,,2015,2,7
2579,3/7/15,CultureAlley,LANGUAGE LEARNING APP,,Jaipur,TIGER GLOBAL,Private Equity,6500000,Series A,2015,3,7
2580,3/7/15,Goqii,MOBILE FITNESS MARKETPLACE,,Mumbai,VIJAY SHEKHAR SHARMA,Private Equity,,Pre-Series A,2015,3,7
2581,3/7/15,Gingercrush,CUSTOM MERCHANDIZE PLATFORM,,Ahmedabad,"GOKUL JAYKRISHNA, BRAND CAPITAL",Seed Funding,1000000,,2015,3,7
2582,4/7/15,Elanic,P2P PRE-OWNED GOODS MARKETPLACE,,Bangalore,"REBRIGHT PARTNERS, TRACXN LABS, ANEESH REDDY",Seed Funding,,,2015,4,7
2583,4/7/15,Stitchwood,CUSTOM FURNITURE MARKETPLACE,,Mumbai,"POWAI LAKE VENTURES, AJEET KHURANA,OTHERS",Seed Funding,395000,,2015,4,7
